"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX002150","A","Top 50 marker genes for anaplastic oligodendroglioma (AO),  a class of high grade glioma.","43","null","Homo sapiens","MSigDB","299"
