"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"GAX000449","A","Late enterocyte precursor cell in intestinal crypt's normal cell","12","26287467","Mus musculus","CellMarker","0.00"
