p_within,p_between,node,connection
0.3,0.1,13.0,0.2564102564102564
0.3,0.1,14.0,0.26
0.3,0.1,15.0,0.2608695652173913
0.3,0.1,16.0,0.30994152046783624
0.3,0.1,17.0,0.24867724867724866
0.3,0.1,18.0,0.35294117647058826
0.3,0.1,19.0,0.2717391304347826
0.3,0.1,20.0,0.286231884057971
0.3,0.1,21.0,0.2463768115942029
0.3,0.1,22.0,0.26406926406926406
0.3,0.1,23.0,0.30952380952380953
0.3,0.1,24.0,0.3203463203463203
0.3,0.1,25.0,0.2989247311827957
0.3,0.1,26.0,0.24630541871921183
0.3,0.1,27.0,0.23666666666666666
0.3,0.1,28.0,0.30409356725146197
0.3,0.1,29.0,0.2727272727272727
0.3,0.1,30.0,0.25846153846153846
0.3,0.1,31.0,0.2866666666666667
0.3,0.1,32.0,0.2564102564102564
0.3,0.1,33.0,0.27741935483870966
0.3,0.1,34.0,0.22826086956521738
0.3,0.1,35.0,0.19927536231884058
0.3,0.1,36.0,0.27692307692307694
0.3,0.1,37.0,0.2222222222222222
0.3,0.1,38.0,0.25296442687747034
0.3,0.1,39.0,0.26666666666666666
0.3,0.1,40.0,0.2621082621082621
0.3,0.1,41.0,0.2683982683982684
0.3,0.1,42.0,0.23076923076923078
0.3,0.1,43.0,0.31339031339031337
0.3,0.1,44.0,0.3103448275862069
0.3,0.1,45.0,0.28
0.3,0.1,46.0,0.25071225071225073
0.3,0.1,47.0,0.24307692307692308
0.3,0.1,48.0,0.2733990147783251
0.3,0.1,49.0,0.21052631578947367
0.3,0.1,50.0,0.32857142857142857
0.3,0.1,51.0,0.1619047619047619
0.3,0.1,52.0,0.3
0.3,0.1,53.0,0.25263157894736843
0.3,0.1,54.0,0.3464052287581699
0.3,0.1,55.0,0.2964426877470356
0.3,0.1,56.0,0.28078817733990147
0.3,0.1,57.0,0.23333333333333334
0.3,0.1,58.0,0.2689393939393939
0.3,0.1,59.0,0.22807017543859648
0.3,0.1,60.0,0.25925925925925924
0.3,0.1,61.0,0.28
0.3,0.1,62.0,0.2222222222222222
0.3,0.1,63.0,0.2727272727272727
0.3,0.1,64.0,0.2427536231884058
0.3,0.1,65.0,0.26842105263157895
0.3,0.1,66.0,0.2934472934472934
0.3,0.1,67.0,0.24923076923076923
0.3,0.1,68.0,0.22857142857142856
0.3,0.1,69.0,0.2631578947368421
0.3,0.1,70.0,0.23684210526315788
0.3,0.1,71.0,0.20952380952380953
0.3,0.1,72.0,0.20952380952380953
0.3,0.1,73.0,0.2
0.3,0.1,74.0,0.10909090909090909
0.3,0.1,75.0,0.26373626373626374
0.3,0.1,76.0,0.16363636363636364
0.3,0.1,77.0,0.19333333333333333
0.3,0.1,78.0,0.20952380952380953
0.3,0.1,79.0,0.2
0.3,0.1,80.0,0.19230769230769232
0.3,0.1,81.0,0.21904761904761905
0.3,0.1,82.0,0.21212121212121213
0.3,0.1,83.0,0.24761904761904763
0.3,0.1,84.0,0.21212121212121213
0.3,0.1,85.0,0.1111111111111111
0.3,0.1,86.0,0.19480519480519481
0.3,0.1,87.0,0.1978021978021978
0.3,0.1,88.0,0.2046783625730994
0.3,0.1,89.0,0.19047619047619047
0.3,0.1,90.0,0.17894736842105263
0.3,0.1,91.0,0.16666666666666666
0.3,0.1,92.0,0.25
0.3,0.1,93.0,0.2087912087912088
0.3,0.1,94.0,0.21818181818181817
0.3,0.1,95.0,0.18947368421052632
0.3,0.1,96.0,0.23809523809523808
0.3,0.1,97.0,0.12087912087912088
0.3,0.1,98.0,0.175
0.3,0.1,99.0,0.15555555555555556
0.3,0.2,0.0,0.2709677419354839
0.3,0.2,1.0,0.23873873873873874
0.3,0.2,2.0,0.30434782608695654
0.3,0.2,3.0,0.2698412698412698
0.3,0.2,4.0,0.26325757575757575
0.3,0.2,5.0,0.23391812865497075
0.3,0.2,6.0,0.26666666666666666
0.3,0.2,7.0,0.2523076923076923
0.3,0.2,8.0,0.2571428571428571
0.3,0.2,9.0,0.2490118577075099
0.3,0.2,10.0,0.2827586206896552
0.3,0.2,11.0,0.2706552706552707
0.3,0.2,12.0,0.2621082621082621
0.3,0.2,13.0,0.2660098522167488
0.3,0.2,14.0,0.2678062678062678
0.3,0.2,15.0,0.2898550724637681
0.3,0.2,16.0,0.2733333333333333
0.3,0.2,17.0,0.24474474474474475
0.3,0.2,18.0,0.308300395256917
0.3,0.2,19.0,0.28923076923076924
0.3,0.2,20.0,0.2804232804232804
0.3,0.2,21.0,0.23440860215053763
0.3,0.2,22.0,0.2727272727272727
0.3,0.2,23.0,0.2546230440967283
0.3,0.2,24.0,0.2905982905982906
0.3,0.2,25.0,0.30303030303030304
0.3,0.2,26.0,0.2733990147783251
0.3,0.2,27.0,0.2536231884057971
0.3,0.2,28.0,0.2766798418972332
0.3,0.2,29.0,0.24923076923076923
0.3,0.2,30.0,0.2537634408602151
0.3,0.2,31.0,0.29
0.3,0.2,32.0,0.2689655172413793
0.3,0.2,33.0,0.26458036984352773
0.3,0.2,34.0,0.2905982905982906
0.3,0.2,35.0,0.24615384615384617
0.3,0.2,36.0,0.28078817733990147
0.3,0.2,37.0,0.2222222222222222
0.3,0.2,38.0,0.28063241106719367
0.3,0.2,39.0,0.2904761904761905
0.3,0.2,40.0,0.2804232804232804
0.3,0.2,41.0,0.23440860215053763
0.3,0.2,42.0,0.29347826086956524
0.3,0.2,43.0,0.2709447415329768
0.3,0.2,44.0,0.27927927927927926
0.3,0.2,45.0,0.31
0.3,0.2,46.0,0.2660098522167488
0.3,0.2,47.0,0.27898550724637683
0.3,0.2,48.0,0.26136363636363635
0.3,0.2,49.0,0.2631578947368421
0.3,0.2,50.0,0.32971014492753625
0.3,0.2,51.0,0.20588235294117646
0.3,0.2,52.0,0.2523809523809524
0.3,0.2,53.0,0.2857142857142857
0.3,0.2,54.0,0.26704545454545453
0.3,0.2,55.0,0.27635327635327633
0.3,0.2,56.0,0.2896551724137931
0.3,0.2,57.0,0.22758620689655173
0.3,0.2,58.0,0.2942528735632184
0.3,0.2,59.0,0.24
0.3,0.2,60.0,0.2784090909090909
0.3,0.2,61.0,0.2684729064039409
0.3,0.2,62.0,0.21212121212121213
0.3,0.2,63.0,0.2717391304347826
0.3,0.2,64.0,0.2633333333333333
0.3,0.2,65.0,0.2706552706552707
0.3,0.2,66.0,0.2955665024630542
0.3,0.2,67.0,0.28307692307692306
0.3,0.2,68.0,0.2813852813852814
0.3,0.2,69.0,0.2813852813852814
0.3,0.2,70.0,0.2578947368421053
0.3,0.2,71.0,0.2647058823529412
0.3,0.2,72.0,0.2761904761904762
0.3,0.2,73.0,0.23666666666666666
0.3,0.2,74.0,0.2510822510822511
0.3,0.2,75.0,0.30434782608695654
0.3,0.2,76.0,0.23666666666666666
0.3,0.2,77.0,0.325
0.3,0.2,78.0,0.25296442687747034
0.3,0.2,79.0,0.24615384615384617
0.3,0.2,80.0,0.25666666666666665
0.3,0.2,81.0,0.2608695652173913
0.3,0.2,82.0,0.2866666666666667
0.3,0.2,83.0,0.2644927536231884
0.3,0.2,84.0,0.20261437908496732
0.3,0.2,85.0,0.2845849802371542
0.3,0.2,86.0,0.2717391304347826
0.3,0.2,87.0,0.23376623376623376
0.3,0.2,88.0,0.24285714285714285
0.3,0.2,89.0,0.2536231884057971
0.3,0.2,90.0,0.3416666666666667
0.3,0.2,91.0,0.2857142857142857
0.3,0.2,92.0,0.26
0.3,0.2,93.0,0.22875816993464052
0.3,0.2,94.0,0.2490118577075099
0.3,0.2,95.0,0.23666666666666666
0.3,0.2,96.0,0.24836601307189543
0.3,0.2,97.0,0.25862068965517243
0.3,0.2,98.0,0.23550724637681159
0.3,0.2,99.0,0.24333333333333335
0.3,0.3,0.0,0.2650793650793651
0.3,0.3,1.0,0.2784090909090909
0.3,0.3,2.0,0.3493761140819964
0.3,0.3,3.0,0.3185483870967742
0.3,0.3,4.0,0.2777777777777778
0.3,0.3,5.0,0.2807017543859649
0.3,0.3,6.0,0.29365079365079366
0.3,0.3,7.0,0.30333333333333334
0.3,0.3,8.0,0.3333333333333333
0.3,0.3,9.0,0.2566137566137566
0.3,0.3,10.0,0.3111111111111111
0.3,0.3,11.0,0.3238095238095238
0.3,0.3,12.0,0.2989247311827957
0.3,0.3,13.0,0.3333333333333333
0.3,0.3,14.0,0.2963709677419355
0.3,0.3,15.0,0.31048387096774194
0.3,0.3,16.0,0.3247863247863248
0.3,0.3,17.0,0.2782258064516129
0.3,0.3,18.0,0.35507246376811596
0.3,0.3,19.0,0.3247311827956989
0.3,0.3,20.0,0.30752688172043013
0.3,0.3,21.0,0.2967741935483871
0.3,0.3,22.0,0.3264367816091954
0.3,0.3,23.0,0.31039136302294196
0.3,0.3,24.0,0.3323076923076923
0.3,0.3,25.0,0.33868092691622104
0.3,0.3,26.0,0.3125
0.3,0.3,27.0,0.3247311827956989
0.3,0.3,28.0,0.31333333333333335
0.3,0.3,29.0,0.30303030303030304
0.3,0.3,30.0,0.3064516129032258
0.3,0.3,31.0,0.3475783475783476
0.3,0.3,32.0,0.30752688172043013
0.3,0.3,33.0,0.3126050420168067
0.3,0.3,34.0,0.2833333333333333
0.3,0.3,35.0,0.28923076923076924
0.3,0.3,36.0,0.32558139534883723
0.3,0.3,37.0,0.29846153846153844
0.3,0.3,38.0,0.30952380952380953
0.3,0.3,39.0,0.32
0.3,0.3,40.0,0.31596638655462184
0.3,0.3,41.0,0.34475806451612906
0.3,0.3,42.0,0.32806324110671936
0.3,0.3,43.0,0.32432432432432434
0.3,0.3,44.0,0.3225371120107962
0.3,0.3,45.0,0.32903225806451614
0.3,0.3,46.0,0.30158730158730157
0.3,0.3,47.0,0.2953846153846154
0.3,0.3,48.0,0.3033033033033033
0.3,0.3,49.0,0.31384615384615383
0.3,0.3,50.0,0.31264367816091954
0.3,0.3,51.0,0.28
0.3,0.3,52.0,0.34057971014492755
0.3,0.3,53.0,0.3076923076923077
0.3,0.3,54.0,0.3261538461538461
0.3,0.3,55.0,0.3292307692307692
0.3,0.3,56.0,0.3213213213213213
0.3,0.3,57.0,0.30114942528735633
0.3,0.3,58.0,0.30793650793650795
0.3,0.3,59.0,0.31264367816091954
0.3,0.3,60.0,0.2994652406417112
0.3,0.3,61.0,0.3165322580645161
0.3,0.3,62.0,0.25
0.3,0.3,63.0,0.3218390804597701
0.3,0.3,64.0,0.2988505747126437
0.3,0.3,65.0,0.31746031746031744
0.3,0.3,66.0,0.3195402298850575
0.3,0.3,67.0,0.3080459770114943
0.3,0.3,68.0,0.3204301075268817
0.3,0.3,69.0,0.2792022792022792
0.3,0.3,70.0,0.2991596638655462
0.3,0.3,71.0,0.3087121212121212
0.3,0.3,72.0,0.30153846153846153
0.3,0.3,73.0,0.3181818181818182
0.3,0.3,74.0,0.3118279569892473
0.3,0.3,75.0,0.28774928774928776
0.3,0.3,76.0,0.3225806451612903
0.3,0.3,77.0,0.35144927536231885
0.3,0.3,78.0,0.3103448275862069
0.3,0.3,79.0,0.2905982905982906
0.3,0.3,80.0,0.35327635327635326
0.3,0.3,81.0,0.3218390804597701
0.3,0.3,82.0,0.283072546230441
0.3,0.3,83.0,0.27956989247311825
0.3,0.3,84.0,0.3106060606060606
0.3,0.3,85.0,0.30317460317460315
0.3,0.3,86.0,0.30084033613445377
0.3,0.3,87.0,0.32732732732732733
0.3,0.3,88.0,0.33903133903133903
0.3,0.3,89.0,0.3228228228228228
0.3,0.3,90.0,0.3157894736842105
0.3,0.3,91.0,0.37894736842105264
0.3,0.3,92.0,0.3186344238975818
0.3,0.3,93.0,0.29064039408866993
0.3,0.3,94.0,0.3333333333333333
0.3,0.3,95.0,0.34759358288770054
0.3,0.3,96.0,0.36989247311827955
0.3,0.3,97.0,0.3024390243902439
0.3,0.3,98.0,0.29411764705882354
0.3,0.3,99.0,0.2827586206896552
0.4,0.1,0.0,0.35512820512820514
0.4,0.1,1.0,0.3493761140819964
0.4,0.1,2.0,0.30124777183600715
0.4,0.1,3.0,0.34274193548387094
0.4,0.1,4.0,0.36742424242424243
0.4,0.1,5.0,0.39215686274509803
0.4,0.1,6.0,0.3412698412698413
0.4,0.1,7.0,0.3557312252964427
0.4,0.1,8.0,0.2523809523809524
0.4,0.1,9.0,0.3835978835978836
0.4,0.1,10.0,0.3357041251778094
0.4,0.1,11.0,0.3422459893048128
0.4,0.1,12.0,0.33650793650793653
0.4,0.1,13.0,0.30793650793650795
0.4,0.1,14.0,0.3425287356321839
0.4,0.1,15.0,0.33666666666666667
0.4,0.1,16.0,0.41595441595441596
0.4,0.1,17.0,0.32903225806451614
0.4,0.1,18.0,0.427536231884058
0.4,0.1,19.0,0.31264367816091954
0.4,0.1,20.0,0.37037037037037035
0.4,0.1,21.0,0.3497536945812808
0.4,0.1,22.0,0.32666666666666666
0.4,0.1,23.0,0.4147727272727273
0.4,0.1,24.0,0.3868092691622103
0.4,0.1,25.0,0.3815126050420168
0.4,0.1,26.0,0.3244206773618538
0.4,0.1,27.0,0.3247311827956989
0.4,0.1,28.0,0.38153846153846155
0.4,0.1,29.0,0.3835978835978836
0.4,0.1,30.0,0.3689839572192513
0.4,0.1,31.0,0.3680672268907563
0.4,0.1,32.0,0.33511586452762926
0.4,0.1,33.0,0.3968253968253968
0.4,0.1,34.0,0.31527093596059114
0.4,0.1,35.0,0.3195402298850575
0.4,0.1,36.0,0.3761140819964349
0.4,0.1,37.0,0.2766798418972332
0.4,0.1,38.0,0.3497536945812808
0.4,0.1,39.0,0.3433333333333333
0.4,0.1,40.0,0.3669985775248933
0.4,0.1,41.0,0.35327635327635326
0.4,0.1,42.0,0.27816091954022987
0.4,0.1,43.0,0.38446969696969696
0.4,0.1,44.0,0.39015151515151514
0.4,0.1,45.0,0.35698924731182796
0.4,0.1,46.0,0.32056451612903225
0.4,0.1,47.0,0.2857142857142857
0.4,0.1,48.0,0.3484848484848485
0.4,0.1,49.0,0.2766798418972332
0.4,0.1,50.0,0.3768472906403941
0.4,0.1,51.0,0.2894736842105263
0.4,0.1,52.0,0.37549407114624506
0.4,0.1,53.0,0.3620689655172414
0.4,0.1,54.0,0.44664031620553357
0.4,0.1,55.0,0.37471264367816093
0.4,0.1,56.0,0.35735735735735735
0.4,0.1,57.0,0.3465909090909091
0.4,0.1,58.0,0.34234234234234234
0.4,0.1,59.0,0.36363636363636365
0.4,0.1,60.0,0.3465909090909091
0.4,0.1,61.0,0.36772486772486773
0.4,0.1,62.0,0.33277310924369746
0.4,0.1,63.0,0.358974358974359
0.4,0.1,64.0,0.31827956989247314
0.4,0.1,65.0,0.3835978835978836
0.4,0.1,66.0,0.3528225806451613
0.4,0.1,67.0,0.28817204301075267
0.4,0.1,68.0,0.3275862068965517
0.4,0.1,69.0,0.3646723646723647
0.4,0.1,70.0,0.2987012987012987
0.4,0.1,71.0,0.24836601307189543
0.4,0.1,72.0,0.24307692307692308
0.4,0.1,73.0,0.23529411764705882
0.4,0.1,74.0,0.24761904761904763
