"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"WIG001758","P","Muscular Dystrophies and Dystrophin Glycoprotein Complex","3","null","Homo sapiens","Protein Lounge","53.8"
