"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX003140","A","Genes up regulated in NCCIT cell line (embryonic teratocarcinoma) after stimulation with WNT3A [GeneID=89780].","23","null","Homo sapiens","MSigDB","26.9"
