"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"GEX168095","G","Wu  et al.,  2011 12 14,  Proceedings of the National Academy of Sciences,  Whole exome sequencing of neoplastic cysts of the pancreas reveals recurrent mutations in components of ubiquitin dependent pathways","4","22158988.0","Homo sapiens","NGS Catalog","0.00"
